Date,Name,Year,Letterboxd URI
2022-12-27,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/6YK
2023-01-01,King Richard,2021,https://boxd.it/mJZ2
2023-01-01,The Accountant,2016,https://boxd.it/9EhI
2023-01-01,Violent Night,2022,https://boxd.it/xXBA
2023-01-04,Bodies Bodies Bodies,2022,https://boxd.it/iRcE
2023-01-05,Amsterdam,2022,https://boxd.it/oJ58
2023-01-10,The Banshees of Inisherin,2022,https://boxd.it/p7XS
2023-01-11,Bones and All,2022,https://boxd.it/tLd4
2023-01-17,Come and See,1985,https://boxd.it/1w9q
2023-01-17,Home Alone,1990,https://boxd.it/29Fg
2023-01-17,The Lion King,1994,https://boxd.it/201Q
2023-01-17,Joker,2019,https://boxd.it/h4cS
2023-01-21,I Saw the Devil,2010,https://boxd.it/FaK
2023-01-29,The Prestige,2006,https://boxd.it/293w
2023-02-04,Bright,2017,https://boxd.it/e1H8
2023-02-05,Fury,2014,https://boxd.it/6JwC
2023-02-10,Uncut Gems,2019,https://boxd.it/gXGc
2023-02-10,La La Land,2016,https://boxd.it/a5fa
2023-02-12,Pitch Black,2000,https://boxd.it/26iS
2023-02-12,The Chronicles of Riddick,2004,https://boxd.it/26iy
2023-02-12,Riddick,2013,https://boxd.it/35Jq
2023-02-18,The Shining,1980,https://boxd.it/29Nu
2023-02-18,Catch Me If You Can,2002,https://boxd.it/29VS
2023-02-19,Terminator 2: Judgment Day,1991,https://boxd.it/2aGY
2023-02-19,Return of the Jedi,1983,https://boxd.it/27Vm
2023-02-25,Se7en,1995,https://boxd.it/29zs
2023-02-25,Before Sunrise,1995,https://boxd.it/2bcU
2023-02-26,Before Sunset,2004,https://boxd.it/2bcg
2023-02-27,Before Midnight,2013,https://boxd.it/4ive
2023-03-03,The Equalizer 2,2018,https://boxd.it/bAEW
2023-03-03,The Equalizer,2014,https://boxd.it/4TUK
2023-03-04,Children of Men,2006,https://boxd.it/1Y2i
2023-03-06,Moonrise Kingdom,2012,https://boxd.it/2Wng
2023-03-11,Mad Max,1979,https://boxd.it/1Y7i
2023-03-11,Mad Max 2,1981,https://boxd.it/1ZPg
2023-03-11,Mad Max Beyond Thunderdome,1985,https://boxd.it/1YTm
2023-03-11,The Whale,2022,https://boxd.it/tw4c
2023-03-12,Puss in Boots: The Last Wish,2022,https://boxd.it/aaie
2023-03-28,John Wick: Chapter 4,2023,https://boxd.it/mh48
2023-03-28,Law Abiding Citizen,2009,https://boxd.it/1A2I
2023-03-30,Infinity Pool,2023,https://boxd.it/oPSK
2023-03-30,Rango,2011,https://boxd.it/QPk
2023-04-01,Titanic,1997,https://boxd.it/2a2k
2023-04-10,How to Lose a Guy in 10 Days,2003,https://boxd.it/1XwG
2023-04-10,Kung Fu Panda 3,2016,https://boxd.it/4uRQ
2023-04-13,Project X,2012,https://boxd.it/neO
2023-04-19,Jarhead,2005,https://boxd.it/70m
2023-04-20,Nightcrawler,2014,https://boxd.it/780m
2023-04-20,Akira,1988,https://boxd.it/2b1i
2023-04-21,Sky High,2005,https://boxd.it/1TNI
2023-04-21,The Thing,1982,https://boxd.it/294O
2023-04-21,Bloodsport,1988,https://boxd.it/1Tee
2023-04-22,Evil Dead Rise,2023,https://boxd.it/qIvo
2023-04-22,TÁR,2022,https://boxd.it/uNIA
2023-04-22,Aftersun,2022,https://boxd.it/Arw0
2023-04-23,Once Upon a Time... in Hollywood,2019,https://boxd.it/gH0O
2023-04-25,The One,2001,https://boxd.it/1Vni
2023-04-28,Alien,1979,https://boxd.it/2awY
2023-04-28,Nerve,2016,https://boxd.it/aJIc
2023-04-28,Training Day,2001,https://boxd.it/27A4
2023-04-30,School of Rock,2003,https://boxd.it/28xK
2023-05-05,La Haine,1995,https://boxd.it/2as8
2023-05-05,There Will Be Blood,2007,https://boxd.it/20Z2
2023-05-06,Reservoir Dogs,1992,https://boxd.it/2agc
2023-05-07,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/fVNI
2023-05-19,The Raid,2011,https://boxd.it/3hBy
2023-05-22,One Flew Over the Cuckoo's Nest,1975,https://boxd.it/2aeA
2023-05-28,Lake Mungo,2008,https://boxd.it/1rWM
2023-06-03,Game Night,2018,https://boxd.it/fRtu
2023-06-09,Dungeons & Dragons: Honor Among Thieves,2023,https://boxd.it/hN1A
2023-06-09,The Royal Tenenbaums,2001,https://boxd.it/1YHU
2023-06-09,Baywatch,2017,https://boxd.it/biG6
2023-06-09,That Awkward Moment,2014,https://boxd.it/6Ftu
2023-06-11,The Favourite,2018,https://boxd.it/d2hI
2023-06-11,The Hunt,2012,https://boxd.it/3wEC
2023-06-16,The Greatest Showman,2017,https://boxd.it/acjI
2023-06-17,In the Mood for Love,2000,https://boxd.it/29tE
2023-06-22,A Trip to the Moon,1902,https://boxd.it/29EC
2023-06-22,The SpongeBob SquarePants Movie,2004,https://boxd.it/1SYq
2023-06-24,The Great Train Robbery,1903,https://boxd.it/22JU
2023-06-25,Signs,2002,https://boxd.it/26t2
2023-06-28,Zoolander,2001,https://boxd.it/1YMA
2023-07-01,Tombstone,1993,https://boxd.it/1SE6
2023-07-01,The Girl with the Dragon Tattoo,2011,https://boxd.it/2Pa
2023-07-02,Ex Machina,2015,https://boxd.it/7T2k
2023-07-02,The Crazies,2010,https://boxd.it/1nvW
2023-07-02,Asteroid City,2023,https://boxd.it/s3ds
2023-07-07,Fast Five,2011,https://boxd.it/BgO
2023-07-07,Fast & Furious,2009,https://boxd.it/1Pnm
2023-07-11,Insidious: The Red Door,2023,https://boxd.it/mIIu
2023-07-12,Scarface,1983,https://boxd.it/2b7g
2023-07-17,Grown Ups 2,2013,https://boxd.it/3GAq
2023-07-23,Barbie,2023,https://boxd.it/bCLK
2023-07-23,Oppenheimer,2023,https://boxd.it/wUow
2023-07-26,The Big Short,2015,https://boxd.it/ajZw
2023-07-26,Ford v Ferrari,2019,https://boxd.it/ce74
2023-07-27,The Taking of Deborah Logan,2014,https://boxd.it/9r3o
2023-07-31,The Magnificent Seven,2016,https://boxd.it/aZAy
2023-07-31,Fargo,1996,https://boxd.it/2aHM
2023-08-03,Taxi Driver,1976,https://boxd.it/2b8y
2023-08-05,Minari,2020,https://boxd.it/mL9M
2023-08-06,Talk to Me,2022,https://boxd.it/C6uQ
2023-08-10,Sound of Metal,2019,https://boxd.it/i7Q4
2023-08-11,Bridesmaids,2011,https://boxd.it/rac
2023-08-17,The Silence of the Lambs,1991,https://boxd.it/2aHW
2023-09-05,Ghostland,2018,https://boxd.it/h5Uw
2023-09-12,Hoodwinked!,2005,https://boxd.it/1UVS
2023-09-19,The Raid 2,2014,https://boxd.it/5uz0
2023-09-20,Hero,2002,https://boxd.it/2bcq
2023-09-20,Rogue One: A Star Wars Story,2016,https://boxd.it/aPvy
2023-09-22,Chungking Express,1994,https://boxd.it/1UDa
2023-09-24,Heat,1995,https://boxd.it/2bg8
2023-09-27,Extraction,2020,https://boxd.it/jUjA
2023-09-27,Extraction 2,2023,https://boxd.it/q4Zo
2023-09-29,Beau Is Afraid,2023,https://boxd.it/u2gE
2023-09-30,The Autopsy of Jane Doe,2016,https://boxd.it/dUu2
2023-10-01,12 Angry Men,1957,https://boxd.it/2auI
2023-10-03,Memento,2000,https://boxd.it/2bcK
2023-10-03,The Creator,2023,https://boxd.it/oXWq
2023-10-03,The Handmaiden,2016,https://boxd.it/948A
2023-10-12,The Matrix Reloaded,2003,https://boxd.it/2a1c
2023-10-18,"The Good, the Bad and the Ugly",1966,https://boxd.it/2ape
2023-10-22,Léon: The Professional,1994,https://boxd.it/2b8S
2023-10-22,Hunt for the Wilderpeople,2016,https://boxd.it/cTgG
2023-10-22,80 for Brady,2023,https://boxd.it/zz3e
2023-10-23,The Purge: Election Year,2016,https://boxd.it/ae5I
2023-10-23,End of Watch,2012,https://boxd.it/2F5O
2023-10-23,Sing,2016,https://boxd.it/b5EQ
2023-10-23,Sing 2,2021,https://boxd.it/fAnE
2023-10-23,Collateral,2004,https://boxd.it/28F0
2023-10-23,Frances Ha,2012,https://boxd.it/41Xg
2023-10-23,What We Do in the Shadows,2014,https://boxd.it/7eQy
2023-10-25,Mission: Impossible,1996,https://boxd.it/29d2
2023-10-28,Mission: Impossible III,2006,https://boxd.it/29cI
2023-10-29,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/psI
2023-10-29,Mission: Impossible II,2000,https://boxd.it/29cS
2023-10-29,Five Nights at Freddy's,2023,https://boxd.it/ikHu
2023-11-03,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4
2023-11-03,Mission: Impossible – Rogue Nation,2015,https://boxd.it/5rI4
2023-11-03,The Sixth Sense,1999,https://boxd.it/29Js
2023-11-03,Black Panther: Wakanda Forever,2022,https://boxd.it/igPu
2023-11-03,Mission: Impossible – Fallout,2018,https://boxd.it/bSVc
2023-11-04,Encanto,2021,https://boxd.it/kPRu
2023-11-04,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/5a9w
2023-11-04,Howl's Moving Castle,2004,https://boxd.it/23De
2023-11-04,All Quiet on the Western Front,2022,https://boxd.it/H08
2023-11-07,Boogie Nights,1997,https://boxd.it/23um
2023-11-07,The Longest Yard,2005,https://boxd.it/1Z3c
2023-11-08,Rocky,1976,https://boxd.it/28Uk
2023-11-08,The Fighter,2010,https://boxd.it/PP4
2023-11-11,Southpaw,2015,https://boxd.it/9Phu
2023-11-13,The Killer,2023,https://boxd.it/u6WE
2023-11-14,M3GAN,2022,https://boxd.it/jxmG
2023-11-22,Inside Llewyn Davis,2013,https://boxd.it/34Ro
2023-11-27,Sword of the Stranger,2007,https://boxd.it/1OZE
2023-12-05,Downsizing,2017,https://boxd.it/9Ajq
2023-12-05,Past Lives,2023,https://boxd.it/oNB8
2023-12-06,Die Hard 2,1990,https://boxd.it/28zw
2023-12-06,Sausage Party,2016,https://boxd.it/6CCe
2023-12-06,American History X,1998,https://boxd.it/2bdo
2023-12-10,Boyz n the Hood,1991,https://boxd.it/29Ug
2023-12-10,2 Fast 2 Furious,2003,https://boxd.it/2a4g
2023-12-10,Four Brothers,2005,https://boxd.it/20o6
2023-12-11,Air,2023,https://boxd.it/Arlc
2023-12-13,Godzilla Minus One,2023,https://boxd.it/zu4c
2023-12-17,Leave the World Behind,2023,https://boxd.it/re0i
2023-12-17,Oldboy,2003,https://boxd.it/29R2
2023-12-17,The Age of Adaline,2015,https://boxd.it/9ghu
2023-12-18,Monty Python and the Holy Grail,1975,https://boxd.it/29GI
2023-12-20,May December,2023,https://boxd.it/vEE2
2023-12-21,No Hard Feelings,2023,https://boxd.it/xouu
2023-12-21,A Knight's Tale,2001,https://boxd.it/1YAk
2023-12-21,Hitch,2005,https://boxd.it/205o
2023-12-22,Into the Wild,2007,https://boxd.it/22m2
2023-12-23,Anchorman: The Legend of Ron Burgundy,2004,https://boxd.it/1ZVo
2023-12-23,The Big Lebowski,1998,https://boxd.it/2b6C
2023-12-24,Love Actually,2003,https://boxd.it/2aeU
2023-12-24,Burning,2018,https://boxd.it/hHUa
2023-12-24,Life Is Beautiful,1997,https://boxd.it/29Wm
2023-12-25,The Hunger Games: The Ballad of Songbirds & Snakes,2023,https://boxd.it/pZCY
2023-12-26,Shoplifters,2018,https://boxd.it/ifY6
2023-12-28,The Ridiculous 6,2015,https://boxd.it/bFXk
2023-12-29,The Twilight Saga: New Moon,2009,https://boxd.it/1Hj2
2023-12-29,The Twilight Saga: Eclipse,2010,https://boxd.it/1ytW
2023-12-29,The Twilight Saga: Breaking Dawn – Part 2,2012,https://boxd.it/DdC
2023-12-29,The Twilight Saga: Breaking Dawn – Part 1,2011,https://boxd.it/DdM
2023-12-30,My Neighbor Totoro,1988,https://boxd.it/20eA
2023-12-30,When Harry Met Sally...,1989,https://boxd.it/29W2
2024-01-02,The Holdovers,2023,https://boxd.it/vHza
2024-01-02,San Andreas,2015,https://boxd.it/7sUa
2024-01-03,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,https://boxd.it/mK0a
2024-01-04,The Boy and the Heron,2023,https://boxd.it/ipeM
2024-01-04,Poor Things,2023,https://boxd.it/tNWU
2024-01-06,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/5RFA
2024-01-09,Paths of Glory,1957,https://boxd.it/29b6
2024-01-09,"Are You There God? It's Me, Margaret.",2023,https://boxd.it/kiYC
2024-01-10,The Iron Claw,2023,https://boxd.it/w5Pm
2024-01-11,Notting Hill,1999,https://boxd.it/2aeK
2024-01-19,Shane Gillis: Beautiful Dogs,2023,https://boxd.it/Ijri
2024-01-19,Mark Normand: Soup to Nuts,2023,https://boxd.it/HJos
2024-01-20,Anatomy of a Fall,2023,https://boxd.it/yuDE
2024-01-23,Killers of the Flower Moon,2023,https://boxd.it/gHp0
2024-03-01,Thanksgiving,2023,https://boxd.it/EviY
2024-03-02,Fallen Leaves,2023,https://boxd.it/Bgew
2024-03-02,Society of the Snow,2023,https://boxd.it/y9aw
2024-03-03,Dune: Part Two,2024,https://boxd.it/pUfA
2024-03-13,Anchorman 2: The Legend Continues,2013,https://boxd.it/3GNk
2024-03-13,A Clockwork Orange,1971,https://boxd.it/2aVE
2024-03-14,Anyone But You,2023,https://boxd.it/EzA8
2024-03-14,The Other Guys,2010,https://boxd.it/1rtq
2024-03-15,Shaun of the Dead,2004,https://boxd.it/29J8
2024-03-15,The Sandlot,1993,https://boxd.it/1TDy
2024-03-15,The Florida Project,2017,https://boxd.it/dMG0
2024-03-16,The Babysitter,2017,https://boxd.it/eP1w
2024-03-16,Mulholland Drive,2001,https://boxd.it/297o
2024-03-16,Forgetting Sarah Marshall,2008,https://boxd.it/1XEq
2024-03-23,Road House,2024,https://boxd.it/cdzQ
2024-03-23,Moneyball,2011,https://boxd.it/glS
2024-04-05,Marcel the Shell with Shoes On,2021,https://boxd.it/wMAk
2024-04-06,Ender's Game,2013,https://boxd.it/2N9Y
2024-04-10,Gran Torino,2008,https://boxd.it/1Qzy
2024-04-14,Creed,2015,https://boxd.it/a2qk
2024-04-14,Civil War,2024,https://boxd.it/z1jW
2024-04-16,Monkey Man,2024,https://boxd.it/kvsO
2024-05-05,Baby Reindeer,2024,https://boxd.it/MwSa
2024-05-18,The Strangers,2008,https://boxd.it/1VGY
2024-06-04,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk
2024-06-04,Magnolia,1999,https://boxd.it/2aze
2024-06-21,Hit Man,2023,https://boxd.it/ANB2
2024-06-26,Aliens,1986,https://boxd.it/29PA
2024-06-27,"Crouching Tiger, Hidden Dragon",2000,https://boxd.it/2b1M
2024-06-28,Inside Out 2,2024,https://boxd.it/CFrC
2024-06-29,Kung Fu Hustle,2004,https://boxd.it/1YBi
2024-06-30,The Zone of Interest,2023,https://boxd.it/gJsA
2024-07-01,Sing Street,2016,https://boxd.it/cOo6
2024-07-03,A Bug's Life,1998,https://boxd.it/1Yyy
2024-07-03,The Usual Suspects,1995,https://boxd.it/29XE
2024-07-06,Ghost in the Shell,1995,https://boxd.it/1YYc
2024-07-12,Blue Valentine,2010,https://boxd.it/MxG
2024-07-15,Nobody,2021,https://boxd.it/mLqS
2024-07-16,Challengers,2024,https://boxd.it/zld0
2024-07-16,The Invitation,2015,https://boxd.it/9OUU
2024-07-18,Longlegs,2024,https://boxd.it/KzLM
2024-07-19,Warrior,2011,https://boxd.it/i3G
2024-07-21,The Revenant,2015,https://boxd.it/8H5e
2024-07-22,"Paris, Texas",1984,https://boxd.it/29Ts
2024-07-23,Land of Bad,2024,https://boxd.it/ACqW
2024-07-26,Real Steel,2011,https://boxd.it/147m
2024-07-26,Twister,1996,https://boxd.it/29S0
2024-07-28,Guy Ritchie's The Covenant,2023,https://boxd.it/xjcK
2024-07-30,Bone Tomahawk,2015,https://boxd.it/9kiw
2024-07-30,Secondhand Lions,2003,https://boxd.it/1QHC
2024-07-31,Armageddon,1998,https://boxd.it/2b9Q
2024-08-01,First Reformed,2017,https://boxd.it/go9C
2024-08-05,Deadpool & Wolverine,2024,https://boxd.it/jq8s
2024-08-08,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/1GRM
2024-08-08,Neon Genesis Evangelion,1995,https://boxd.it/ptEI
2024-08-12,Normal People,2020,https://boxd.it/q2VY
2024-08-13,Top Gun,1986,https://boxd.it/29JC
2024-08-13,The Last Airbender,2010,https://boxd.it/1WQK
2024-08-14,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq
2024-08-14,The Outsiders,1983,https://boxd.it/2aPw
2024-08-21,Alien: Romulus,2024,https://boxd.it/zGqO
2024-08-22,Casino,1995,https://boxd.it/2ads
2024-08-27,Prometheus,2012,https://boxd.it/2s9e
2024-08-27,Alien: Covenant,2017,https://boxd.it/49UY
2024-09-05,Persona,1966,https://boxd.it/29B4
2024-09-22,Bedknobs and Broomsticks,1971,https://boxd.it/1S4W
2024-09-22,Fresh,2022,https://boxd.it/tCNi
2024-09-22,White Chicks,2004,https://boxd.it/1SpK
2024-10-05,Man on Fire,2004,https://boxd.it/1Yvk
2024-10-06,Grave of the Fireflies,1988,https://boxd.it/1RUM
2024-10-13,The Wild Robot,2024,https://boxd.it/IWFy
2024-12-01,Do the Right Thing,1989,https://boxd.it/29gA
2024-12-12,The Holiday,2006,https://boxd.it/28ye
2024-12-23,Transformers One,2024,https://boxd.it/q7bc
2024-12-24,The Girl with All the Gifts,2016,https://boxd.it/d2lg
2024-12-24,Trap,2024,https://boxd.it/D4nK
2024-12-24,Carry-On,2024,https://boxd.it/C0B2
2024-12-24,The Substance,2024,https://boxd.it/zanS
2024-12-24,#Alive,2020,https://boxd.it/mJl2
2024-12-25,A Quiet Place: Day One,2024,https://boxd.it/sDAi
2024-12-25,Smile 2,2024,https://boxd.it/FDA4
2024-12-31,American Pie,1999,https://boxd.it/27qy
2024-12-31,American Pie 2,2001,https://boxd.it/26kO
2025-01-07,The Graduate,1967,https://boxd.it/18Im
2025-01-21,Cyberpunk: Edgerunners,2022,https://boxd.it/COP4
2025-01-21,The Fall Guy,2024,https://boxd.it/s0Bm
2025-01-21,Speak No Evil,2024,https://boxd.it/G9f8
2025-01-30,Gladiator II,2024,https://boxd.it/kqQQ
2025-01-30,Zodiac,2007,https://boxd.it/27MO
2025-01-30,Dinner in America,2020,https://boxd.it/oinu
2025-01-30,Inside Man,2006,https://boxd.it/2auS
2025-04-06,Super 8,2011,https://boxd.it/dVI
2025-04-06,The Gorge,2025,https://boxd.it/zRqK
2025-04-19,The Little Mermaid,2023,https://boxd.it/fVum
2025-06-20,Chinatown,1974,https://boxd.it/29vU
2025-06-20,A Christmas Story,1983,https://boxd.it/29sw
2025-07-07,Coco,2017,https://boxd.it/bYJQ
2025-07-07,Mickey 17,2025,https://boxd.it/q1Dk
2025-07-07,Sinners,2025,https://boxd.it/KQMM
2025-07-14,Superman,2025,https://boxd.it/E9IU
2025-07-17,Les Misérables,2012,https://boxd.it/2TT4
2025-07-27,28 Days Later,2002,https://boxd.it/2aXU
2025-07-27,When Evil Lurks,2023,https://boxd.it/rXBe
2025-07-27,Ring,1998,https://boxd.it/26tw
2025-07-27,Would You Rather,2012,https://boxd.it/3m0W
2025-07-28,Eden Lake,2008,https://boxd.it/1Q1m
2025-08-06,Nosferatu,2024,https://boxd.it/f5eG
2025-08-12,The 5th Wave,2016,https://boxd.it/9wbi
2025-08-13,Weapons,2025,https://boxd.it/EMTM
2025-08-16,Noroi: The Curse,2005,https://boxd.it/1BN6
2025-09-28,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025,https://boxd.it/O1GQ
2025-10-06,A Complete Unknown,2024,https://boxd.it/oBYa
2025-10-06,The Princess Bride,1987,https://boxd.it/26EY
2025-10-06,The Town,2010,https://boxd.it/1zyS
2025-10-06,Apocalypse Now,1979,https://boxd.it/6ZS
2025-10-09,The Smashing Machine,2025,https://boxd.it/syUC
2025-10-09,The Long Walk,2025,https://boxd.it/mic8
2025-10-11,TRON: Legacy,2010,https://boxd.it/1Dlo
2025-10-14,Alita: Battle Angel,2019,https://boxd.it/e0rS
2025-10-14,The Fly,1986,https://boxd.it/1YIe
2025-10-14,KPop Demon Hunters,2025,https://boxd.it/ufwK
2025-10-14,The Green Knight,2021,https://boxd.it/kuy2
2025-10-14,Pig,2021,https://boxd.it/nzoW
2025-10-15,One Battle After Another,2025,https://boxd.it/DUHM
2025-10-16,The Woman in Cabin 10,2025,https://boxd.it/NfTM
2025-10-19,Jaws,1975,https://boxd.it/2a5e
2025-10-24,RED,2010,https://boxd.it/13uu
2025-10-24,RED 2,2013,https://boxd.it/4E4E
2025-10-28,Chainsaw Man – The Movie: Reze Arc,2025,https://boxd.it/Kgyu
2025-11-07,Predator: Badlands,2025,https://boxd.it/LeK6
2025-11-08,Holidate,2020,https://boxd.it/mLcc
2025-11-14,Star Wars: The Force Awakens,2015,https://boxd.it/4vru
2025-11-14,Star Wars: The Last Jedi,2017,https://boxd.it/5xme
2025-11-23,Anora,2024,https://boxd.it/Egcw
2025-11-23,Unbroken,2014,https://boxd.it/6IaA
2025-11-26,Man of Steel,2013,https://boxd.it/FRk
2025-11-26,Cowboys & Aliens,2011,https://boxd.it/F2G
2025-12-08,Five Nights at Freddy's 2,2025,https://boxd.it/KEvY
2025-12-08,Eternals,2021,https://boxd.it/j36o
2025-12-09,3:10 to Yuma,2007,https://boxd.it/23g0
2025-12-09,Manchester by the Sea,2016,https://boxd.it/b2L0
2025-12-09,Hamnet,2025,https://boxd.it/woVy
2025-12-10,28 Years Later,2025,https://boxd.it/FEGM
2025-12-15,Wake Up Dead Man,2025,https://boxd.it/uAKS
2025-12-20,The Housemaid,2025,https://boxd.it/QFEO
2025-12-21,Warfare,2025,https://boxd.it/LbRo
2025-12-23,Klaus,2019,https://boxd.it/ipoi
2025-12-23,Companion,2025,https://boxd.it/F04o
2025-12-24,Snatch,2000,https://boxd.it/2b7U
2025-12-27,Marty Supreme,2025,https://boxd.it/Off0
2026-01-03,Avatar: Fire and Ash,2025,https://boxd.it/2W7s
2026-01-05,Stranger Things 5: The Finale,2025,https://boxd.it/YqXW
2026-01-10,The Naked Gun,2025,https://boxd.it/Da9k
2026-01-10,People We Meet on Vacation,2026,https://boxd.it/D8ME
2026-01-11,The King,2019,https://boxd.it/ieZs
2026-01-11,Cure,1997,https://boxd.it/1blA
2026-02-03,Iron Lung,2026,https://boxd.it/GdtI
2026-02-05,Bring Her Back,2025,https://boxd.it/Hxlc
2026-02-05,Night at the Museum,2006,https://boxd.it/28wi
2026-02-05,HIS & HERS,2026,https://boxd.it/103iK
